3.97348,-1.86405,1.6,0.391522,0.116132,-0.580074,0.704797
3.95368,-1.80822,1.6,0.394695,0.103708,-0.561884,0.719547
3.92238,-1.75619,1.6,0.398261,0.0940188,-0.538003,0.736954
3.881,-1.7087,1.6,0.402221,0.0872518,-0.507789,0.756806
3.83091,-1.66648,1.6,0.406541,0.083611,-0.470518,0.778683
3.77352,-1.63027,1.6,0.411143,0.0833173,-0.425403,0.801905
3.71022,-1.60083,1.6,0.415884,0.0866084,-0.371627,0.82549
3.64241,-1.57888,1.6,0.420551,0.0937341,-0.308385,0.848086
3.5715,-1.56516,1.6,0.424838,0.10495,-0.234974,0.86792
3.49886,-1.56043,1.6,0.428331,0.120506,-0.150897,0.882746
3.42593,-1.56607,1.6,0.430603,0.140484,-0.0566874,0.889737
3.35421,-1.5826,1.6,0.43158,0.164349,0.0438753,0.885891
3.28521,-1.6094,1.6,0.431242,0.191375,0.14578,0.869571
3.22047,-1.64588,1.6,0.429596,0.22075,0.243884,0.840974
3.1615,-1.69142,1.6,0.426793,0.251548,0.333436,0.802117
3.10983,-1.74543,1.6,0.423238,0.28273,0.41054,0.756565
3.06698,-1.80731,1.6,0.419688,0.31316,0.472417,0.708953
3.03449,-1.87644,1.6,0.417314,0.341634,0.517394,0.664408
3.01386,-1.95222,1.6,0.417717,0.366881,0.544599,0.627951
3.00662,-2.03404,1.6,0.422885,0.387503,0.553411,0.603942
3.00659,-2.12095,1.6,0.431791,0.405159,0.551415,0.58766
3.00657,-2.21052,1.6,0.441597,0.422294,0.547115,0.572123
3.00655,-2.29997,1.6,0.451839,0.438512,0.541057,0.5575
3.00654,-2.38652,1.6,0.462075,0.453446,0.533819,0.543977
3.00653,-2.46739,1.6,0.471881,0.466761,0.526004,0.531773
3.00652,-2.53979,1.6,0.480843,0.478165,0.518233,0.521136
3.00652,-2.60094,1.6,0.488556,0.487406,0.511133,0.512339
3.00652,-2.64807,1.6,0.494607,0.494262,0.505328,0.50568
3.00652,-2.67838,1.6,0.498572,0.498529,0.501424,0.501467
3.00652,-2.6891,1.6,0.5,0.5,0.5,0.5
